192.168.1.10|192.168.1.25|35503|1723|6|1|44|S|1231009114.958|0.000|1231009114.958|S0|0|0|0.0.0.0|S|||0|all|in|1231009114.958|1231009114.958|0.000||
192.168.1.25|192.168.1.10|1723|35503|6|1|40|RA|1231009114.958|0.000|1231009114.958|S0|0|0|0.0.0.0|RA|||0|all|in|1231009114.958|1231009114.958|0.000||
192.168.1.10|192.168.1.25|35503|443|6|1|44|S|1231009114.958|0.000|1231009114.958|S0|0|0|0.0.0.0|S|||0|all|in|1231009114.958|1231009114.958|0.000||
192.168.1.25|192.168.1.10|443|35503|6|1|40|RA|1231009114.958|0.000|1231009114.958|S0|0|0|0.0.0.0|RA|||0|all|in|1231009114.958|1231009114.958|0.000||
192.168.1.10|192.168.1.25|35503|23|6|1|44|S|1231009114.958|0.000|1231009114.958|S0|0|0|0.0.0.0|S|||0|all|in|1231009114.958|1231009114.958|0.000||
192.168.1.25|192.168.1.10|23|35503|6|1|40|RA|1231009114.958|0.000|1231009114.958|S0|0|0|0.0.0.0|RA|||0|all|in|1231009114.958|1231009114.958|0.000||
192.168.1.10|192.168.1.25|35503|22|6|1|44|S|1231009114.958|0.001|1231009114.959|S0|0|0|0.0.0.0|S|||0|all|in|1231009114.958|1231009114.959|0.001||
192.168.1.25|192.168.1.10|22|35503|6|1|40|RA|1231009114.959|0.000|1231009114.959|S0|0|0|0.0.0.0|RA|||0|all|in|1231009114.959|1231009114.959|0.000||
192.168.1.10|192.168.1.25|35503|3389|6|1|44|S|1231009114.958|0.001|1231009114.959|S0|0|0|0.0.0.0|S|||0|all|in|1231009114.958|1231009114.959|0.001||
192.168.1.25|192.168.1.10|3389|35503|6|1|40|RA|1231009114.959|0.000|1231009114.959|S0|0|0|0.0.0.0|RA|||0|all|in|1231009114.959|1231009114.959|0.000||
192.168.1.10|192.168.1.25|35503|389|6|1|44|S|1231009114.958|0.001|1231009114.959|S0|0|0|0.0.0.0|S|||0|all|in|1231009114.958|1231009114.959|0.001||
192.168.1.25|192.168.1.10|389|35503|6|1|40|RA|1231009114.959|0.000|1231009114.959|S0|0|0|0.0.0.0|RA|||0|all|in|1231009114.959|1231009114.959|0.000||
192.168.1.10|192.168.1.25|35503|113|6|1|44|S|1231009114.958|0.001|1231009114.959|S0|0|0|0.0.0.0|S|||0|all|in|1231009114.958|1231009114.959|0.001||
192.168.1.25|192.168.1.10|113|35503|6|1|40|RA|1231009114.959|0.000|1231009114.959|S0|0|0|0.0.0.0|RA|||0|all|in|1231009114.959|1231009114.959|0.000||
192.168.1.10|192.168.1.25|35503|21|6|1|44|S|1231009114.958|0.001|1231009114.959|S0|0|0|0.0.0.0|S|||0|all|in|1231009114.958|1231009114.959|0.001||
192.168.1.25|192.168.1.10|21|35503|6|1|40|RA|1231009114.959|0.000|1231009114.959|S0|0|0|0.0.0.0|RA|||0|all|in|1231009114.959|1231009114.959|0.000||
192.168.1.10|192.168.1.25|35503|256|6|1|44|S|1231009114.958|0.001|1231009114.959|S0|0|0|0.0.0.0|S|||0|all|in|1231009114.958|1231009114.959|0.001||
192.168.1.25|192.168.1.10|256|35503|6|1|40|RA|1231009114.959|0.000|1231009114.959|S0|0|0|0.0.0.0|RA|||0|all|in|1231009114.959|1231009114.959|0.000||
