125.88.177.98|192.168.1.100|57665|22|6|1|40|R|1463434473.846|0.000|1463434473.846|S0|0|0|0.0.0.0|R|||0|all|in|1463434473.846|1463434473.846|0.000||
204.79.197.200|73.128.209.141|443|58561|6|1|40|RA|1463434479.398|0.000|1463434479.398|S0|3292|0|0.0.0.0|RA|||0|all|in|1463434479.398|1463434479.398|0.000||
192.168.1.107|192.168.1.101|58623|49153|6|6|314|FSPA|1463434482.407|0.002|1463434482.409|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434482.407|1463434482.409|0.002||
192.168.1.101|192.168.1.107|49153|58623|6|6|2262|FSPA|1463434482.408|0.001|1463434482.409|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1463434482.408|1463434482.409|0.001||
192.168.1.107|192.168.1.101|58624|49153|6|5|266|FSPA|1463434482.410|0.001|1463434482.411|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434482.410|1463434482.411|0.001||
192.168.1.101|192.168.1.107|49153|58624|6|5|691|FSPA|1463434482.410|0.001|1463434482.411|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1463434482.410|1463434482.411|0.001||
192.168.1.107|192.168.1.101|58625|49153|6|5|274|FSPA|1463434482.508|0.001|1463434482.509|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434482.508|1463434482.509|0.001||
192.168.1.101|192.168.1.107|49153|58625|6|5|2222|FSPA|1463434482.508|0.001|1463434482.509|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1463434482.508|1463434482.509|0.001||
192.168.1.107|192.168.1.101|58626|49153|6|5|266|FSPA|1463434482.509|0.002|1463434482.511|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434482.509|1463434482.511|0.002||
192.168.1.101|192.168.1.107|49153|58626|6|5|691|FSPA|1463434482.510|0.001|1463434482.511|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1463434482.510|1463434482.511|0.001||
204.79.197.200|73.128.209.141|443|58563|6|1|40|RA|1463434485.911|0.000|1463434485.911|S0|3292|0|0.0.0.0|RA|||0|all|in|1463434485.911|1463434485.911|0.000||
192.168.1.100|192.168.1.107|20|58622|6|7|396|FSA|1463434480.522|7.013|1463434487.535|S0|0|0|0.0.0.0|S|FSA||0|all|in|1463434480.522|1463434487.535|7.013||
192.168.1.107|192.168.1.100|58622|20|6|3|164|FSA|1463434487.528|0.007|1463434487.535|S0|0|0|0.0.0.0|SA|FA||0|all|in|1463434487.528|1463434487.535|0.007||
125.88.177.98|192.168.1.100|40560|22|6|20|2423|FSPA|1463434477.045|11.696|1463434488.741|S0|0|0|0.0.0.0|S|FPA||22|all|in|1463434477.045|1463434488.741|11.696||
192.168.1.100|125.88.177.98|22|40560|6|19|3144|FSPA|1463434477.045|11.696|1463434488.741|S0|0|0|0.0.0.0|SA|FPA||22|all|in|1463434477.045|1463434488.741|11.696||
192.168.1.100|192.168.1.107|20|58627|6|4|216|FSA|1463434489.952|0.011|1463434489.963|S0|0|0|0.0.0.0|S|FA||0|all|in|1463434489.952|1463434489.963|0.011||
192.168.1.107|192.168.1.100|58627|20|6|3|164|FSA|1463434489.953|0.010|1463434489.963|S0|0|0|0.0.0.0|SA|FA||0|all|in|1463434489.953|1463434489.963|0.010||
192.168.1.100|192.168.1.107|20|58628|6|4|216|FSA|1463434491.146|0.011|1463434491.157|S0|0|0|0.0.0.0|S|FA||0|all|in|1463434491.146|1463434491.157|0.011||
192.168.1.107|192.168.1.100|58628|20|6|3|164|FSA|1463434491.146|0.011|1463434491.157|S0|0|0|0.0.0.0|SA|FA||0|all|in|1463434491.146|1463434491.157|0.011||
192.168.1.100|192.168.1.107|20|58629|6|4|408|FSPA|1463434498.659|0.031|1463434498.690|S0|0|0|0.0.0.0|S|FPA||0|all|in|1463434498.659|1463434498.690|0.031||
192.168.1.107|192.168.1.100|58629|20|6|3|164|FSA|1463434498.660|0.030|1463434498.690|S0|0|0|0.0.0.0|SA|FA||0|all|in|1463434498.660|1463434498.690|0.030||
192.168.1.100|199.223.22.11|43516|443|6|9|521|FPA|1463434443.240|55.512|1463434498.752|S0|0|0|0.0.0.0|A|FPA||0|all|in|1463434443.240|1463434498.752|55.512||
199.223.22.11|192.168.1.100|443|43516|6|9|468|FA|1463434443.287|55.465|1463434498.752|S0|0|0|0.0.0.0|FA|A||0|all|in|1463434443.287|1463434498.752|55.465||
192.168.1.101|192.168.1.107|9000|58603|6|2|80|FA|1463434470.467|30.096|1463434500.563|S0|0|0|0.0.0.0|FA|A||0|all|in|1463434470.467|1463434500.563|30.096||
192.168.1.107|192.168.1.101|58603|9000|6|2|80|FA|1463434470.467|30.096|1463434500.563|S0|0|0|0.0.0.0|FA|A||0|all|in|1463434470.467|1463434500.563|30.096||
192.168.1.101|192.168.1.107|9000|58604|6|2|80|FA|1463434470.417|30.147|1463434500.564|S0|0|0|0.0.0.0|FA|A||0|all|in|1463434470.417|1463434500.564|30.147||
192.168.1.107|192.168.1.101|58604|9000|6|2|80|FA|1463434470.417|30.147|1463434500.564|S0|0|0|0.0.0.0|FA|A||0|all|in|1463434470.417|1463434500.564|30.147||
125.88.177.98|192.168.1.100|24151|22|6|18|2319|FSPA|1463434488.511|13.073|1463434501.584|S0|0|0|0.0.0.0|S|FPA||22|all|in|1463434488.511|1463434501.584|13.073||
192.168.1.100|125.88.177.98|22|24151|6|20|3196|FSPA|1463434488.511|13.073|1463434501.584|S0|0|0|0.0.0.0|SA|FPA||22|all|in|1463434488.511|1463434501.584|13.073||
192.168.1.107|192.168.1.101|58632|49153|6|5|274|FSPA|1463434502.407|0.001|1463434502.408|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434502.407|1463434502.408|0.001||
192.168.1.101|192.168.1.107|49153|58632|6|5|2222|FSPA|1463434502.407|0.001|1463434502.408|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1463434502.407|1463434502.408|0.001||
192.168.1.107|192.168.1.101|58633|49153|6|5|266|FSPA|1463434502.409|0.001|1463434502.410|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434502.409|1463434502.410|0.001||
192.168.1.101|192.168.1.107|49153|58633|6|5|691|FSPA|1463434502.409|0.001|1463434502.410|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1463434502.409|1463434502.410|0.001||
192.168.1.107|192.168.1.101|58634|49153|6|6|314|FSPA|1463434502.507|0.002|1463434502.509|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434502.507|1463434502.509|0.002||
192.168.1.101|192.168.1.107|49153|58634|6|5|2222|FSPA|1463434502.507|0.002|1463434502.509|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1463434502.507|1463434502.509|0.002||
192.168.1.107|192.168.1.101|58635|49153|6|5|266|FSPA|1463434502.510|0.001|1463434502.511|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434502.510|1463434502.511|0.001||
192.168.1.101|192.168.1.107|49153|58635|6|5|691|FSPA|1463434502.510|0.001|1463434502.511|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1463434502.510|1463434502.511|0.001||
192.168.1.107|192.168.1.100|58620|21|6|27|1280|FSPA|1463434475.083|27.597|1463434502.680|S0|0|0|0.0.0.0|S|FPA||0|all|in|1463434475.083|1463434502.680|27.597||
192.168.1.100|192.168.1.107|21|58620|6|27|1740|FSPA|1463434475.083|27.597|1463434502.680|S0|0|0|0.0.0.0|SA|FPA||0|all|in|1463434475.083|1463434502.680|27.597||
192.168.1.101|239.255.255.250|36714|1900|17|3|1137||1463434442.307|0.200|1463434442.507|S0|0|0|0.0.0.0||||80|all|in|1463434442.307|1463434442.507|0.200||
192.168.1.101|239.255.255.250|45135|1900|17|1|408||1463434442.608|0.000|1463434442.608|S0|0|0|0.0.0.0||||80|all|in|1463434442.608|1463434442.608|0.000||
125.88.177.98|73.128.209.141|18412|22|6|8|652|FPA|1463434442.530|5.442|1463434447.972|S0|3292|0|0.0.0.0|PA|FPA||0|all|in|1463434442.530|1463434447.972|5.442||
75.75.75.75|73.128.209.141|53|31744|17|1|72||1463434449.140|0.000|1463434449.140|S0|3292|0|0.0.0.0||||53|all|in|1463434449.140|1463434449.140|0.000||
192.168.1.100|75.75.75.75|58543|53|17|1|72||1463434449.124|0.017|1463434449.141|S0|0|0|0.0.0.0||||53|all|in|1463434449.124|1463434449.141|0.017||
75.75.75.75|192.168.1.100|53|58543|17|1|72||1463434449.141|0.000|1463434449.141|S0|0|0|0.0.0.0||||53|all|in|1463434449.141|1463434449.141|0.000||
192.168.1.107|224.0.0.251|5353|5353|17|3|204||1463434448.679|3.014|1463434451.693|S0|0|0|0.0.0.0|||S|53|all|in|1463434448.679|1463434451.693|3.014||
192.168.1.107|239.255.255.250|60371|1900|17|4|804||1463434448.684|3.009|1463434451.693|S0|0|0|0.0.0.0|||S|80|all|in|1463434448.684|1463434451.693|3.009||
192.168.1.107|192.168.1.1|58610|49152|6|5|462|FSPA|1463434455.912|0.006|1463434455.918|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434455.912|1463434455.918|0.006||
23.217.129.26|73.128.209.141|80|58542|6|1|40|FA|1463434456.285|0.000|1463434456.285|S0|3292|0|0.0.0.0|FA|||0|all|in|1463434456.285|1463434456.285|0.000||
192.168.1.107|23.217.129.26|58542|80|6|2|80|FA|1463434456.270|0.015|1463434456.285|S0|0|0|0.0.0.0|FA|A||0|all|in|1463434456.270|1463434456.285|0.015||
23.217.129.26|73.128.209.141|80|58541|6|1|40|FA|1463434456.286|0.000|1463434456.286|S0|3292|0|0.0.0.0|FA|||0|all|in|1463434456.286|1463434456.286|0.000||
192.168.1.107|23.217.129.26|58541|80|6|2|80|FA|1463434456.270|0.017|1463434456.287|S0|0|0|0.0.0.0|FA|A||0|all|in|1463434456.270|1463434456.287|0.017||
125.88.177.98|73.128.209.141|51506|22|6|20|2423|FSPA|1463434447.722|9.663|1463434457.385|S0|3292|0|0.0.0.0|S|FPA||22|all|in|1463434447.722|1463434457.385|9.663||
192.168.1.101|239.255.255.250|36179|1900|17|3|1137||1463434462.307|0.200|1463434462.507|S0|0|0|0.0.0.0||||80|all|in|1463434462.307|1463434462.507|0.200||
192.168.1.101|239.255.255.250|59921|1900|17|1|408||1463434462.607|0.000|1463434462.607|S0|0|0|0.0.0.0||||80|all|in|1463434462.607|1463434462.607|0.000||
192.168.1.107|192.168.1.1|58615|49152|6|5|462|FSPA|1463434464.522|0.006|1463434464.528|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434464.522|1463434464.528|0.006||
192.168.1.107|192.168.1.1|58616|49152|6|5|462|FSPA|1463434465.571|0.006|1463434465.577|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434465.571|1463434465.577|0.006||
125.88.177.98|73.128.209.141|28397|22|6|21|2543|FSPA|1463434457.135|9.362|1463434466.497|S0|3292|0|0.0.0.0|S|FPA||22|all|in|1463434457.135|1463434466.497|9.362||
192.168.1.101|192.168.1.104|59966|49152|6|7|490|FSPA|1463434466.893|0.062|1463434466.955|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434466.893|1463434466.955|0.062||
192.168.1.101|192.168.1.108|50629|59000|17|3|1242||1463434466.903|0.100|1463434467.003|S0|0|0|0.0.0.0|||S|80|all|in|1463434466.903|1463434467.003|0.100||
192.168.1.101|192.168.1.108|52284|59000|17|3|1242||1463434467.064|0.101|1463434467.165|S0|0|0|0.0.0.0|||S|80|all|in|1463434467.064|1463434467.165|0.101||
192.168.1.101|192.168.1.108|42834|59000|17|3|1242||1463434467.915|0.101|1463434468.016|S0|0|0|0.0.0.0|||S|80|all|in|1463434467.915|1463434468.016|0.101||
192.168.1.107|192.168.1.1|58617|49152|6|5|459|FSPA|1463434471.335|0.006|1463434471.341|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434471.335|1463434471.341|0.006||
192.168.1.107|192.168.1.1|58618|49152|6|5|459|FSPA|1463434471.397|0.006|1463434471.403|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434471.397|1463434471.403|0.006||
169.254.17.155|224.0.144.1|52613|52613|17|6|492||1463434470.633|1.004|1463434471.637|S0|0|0|0.0.0.0|||S|0|all|in|1463434470.633|1463434471.637|1.004||
192.168.1.107|192.168.1.1|58619|49152|6|5|459|FSPA|1463434472.098|0.006|1463434472.104|S0|0|0|0.0.0.0|S|FPA||80|all|in|1463434472.098|1463434472.104|0.006||
75.75.75.75|73.128.209.141|53|45807|17|1|72||1463434475.101|0.000|1463434475.101|S0|3292|0|0.0.0.0||||53|all|in|1463434475.101|1463434475.101|0.000||
192.168.1.100|75.75.75.75|60472|53|17|1|72||1463434475.085|0.016|1463434475.101|S0|0|0|0.0.0.0||||53|all|in|1463434475.085|1463434475.101|0.016||
75.75.75.75|192.168.1.100|53|60472|17|1|72||1463434475.101|0.000|1463434475.101|S0|0|0|0.0.0.0||||53|all|in|1463434475.101|1463434475.101|0.000||
192.168.1.107|162.125.32.129|57202|443|6|1|444|PA|1463434475.441|0.000|1463434475.441|S0|0|0|0.0.0.0|PA|||0|all|in|1463434475.441|1463434475.441|0.000||
162.125.32.129|73.128.209.141|443|57202|6|2|414|PA|1463434475.436|0.092|1463434475.528|S0|3292|0|0.0.0.0|PA|A||0|all|in|1463434475.436|1463434475.528|0.092||
192.168.1.107|192.168.1.255|138|138|17|1|229||1463434476.813|0.000|1463434476.813|S0|0|0|0.0.0.0||||138|all|in|1463434476.813|1463434476.813|0.000||
192.168.1.107|74.125.192.147|0|2048|1|2|120||1463434477.716|0.031|1463434477.747|S0|0|0|0.0.0.0|||S|0|all|in|1463434477.716|1463434477.747|0.031|8|0
74.125.192.147|73.128.209.141|0|0|1|2|120||1463434477.742|0.028|1463434477.770|S0|3292|0|0.0.0.0|||S|0|all|in|1463434477.742|1463434477.770|0.028|0|0
129.253.8.182|73.128.209.141|443|52956|6|3|978|PA|1463434477.856|0.168|1463434478.024|S0|3292|0|0.0.0.0|PA|PA||0|all|in|1463434477.856|1463434478.024|0.168||
192.168.1.107|129.253.8.182|52956|443|6|3|338|PA|1463434477.771|0.297|1463434478.068|S0|0|0|0.0.0.0|PA|A||0|all|in|1463434477.771|1463434478.068|0.297||
192.168.1.101|192.168.1.104|47446|49152|17|3|1242||1463434478.355|0.100|1463434478.455|S0|0|0|0.0.0.0|||S|80|all|in|1463434478.355|1463434478.455|0.100||
192.168.1.101|239.255.255.250|45308|1900|17|3|1137||1463434482.306|0.201|1463434482.507|S0|0|0|0.0.0.0||||80|all|in|1463434482.306|1463434482.507|0.201||
192.168.1.101|239.255.255.250|59083|1900|17|1|408||1463434482.607|0.000|1463434482.607|S0|0|0|0.0.0.0||||80|all|in|1463434482.607|1463434482.607|0.000||
