192.168.10.101|192.168.10.111|42588|80|6|103|18949|FPA|1496973588.229|0.107|1496973588.336|S0|0|0|0.0.0.0|PA|FPA||0|all|in|1496973588.229|1496973588.336|0.107||
192.168.10.111|192.168.10.101|80|42588|6|104|51608|FPA|1496973588.231|0.105|1496973588.336|S0|0|0|0.0.0.0|PA|FPA||0|all|in|1496973588.231|1496973588.336|0.105||
192.168.10.101|192.168.10.111|42589|80|6|105|18708|FSPA|1496973588.336|0.097|1496973588.433|S0|0|0|0.0.0.0|S|FPA||80|all|in|1496973588.336|1496973588.433|0.097||
192.168.10.111|192.168.10.101|80|42589|6|105|51249|FSPA|1496973588.336|0.097|1496973588.433|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1496973588.336|1496973588.433|0.097||
192.168.10.101|192.168.10.111|42590|80|6|105|18982|FSPA|1496973588.433|0.097|1496973588.530|S0|0|0|0.0.0.0|S|FPA||80|all|in|1496973588.433|1496973588.530|0.097||
192.168.10.111|192.168.10.101|80|42590|6|105|51523|FSPA|1496973588.433|0.097|1496973588.530|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1496973588.433|1496973588.530|0.097||
192.168.10.101|192.168.10.111|42591|80|6|105|19181|FSPA|1496973588.530|0.104|1496973588.634|S0|0|0|0.0.0.0|S|FPA||80|all|in|1496973588.530|1496973588.634|0.104||
192.168.10.111|192.168.10.101|80|42591|6|105|51722|FSPA|1496973588.530|0.104|1496973588.634|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1496973588.530|1496973588.634|0.104||
192.168.10.101|192.168.10.111|42592|80|6|105|19015|FSPA|1496973588.634|0.109|1496973588.743|S0|0|0|0.0.0.0|S|FPA||80|all|in|1496973588.634|1496973588.743|0.109||
192.168.10.111|192.168.10.101|80|42592|6|105|51556|FSPA|1496973588.634|0.109|1496973588.743|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1496973588.634|1496973588.743|0.109||
