127.0.0.1|127.0.0.1|46250|80|6|7|817|FSPA|1494347880.249|0.003|1494347880.252|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.249|1494347880.252|0.003||
127.0.0.1|127.0.0.1|80|46250|6|7|1879|FSPA|1494347880.249|0.003|1494347880.252|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.249|1494347880.252|0.003||
127.0.0.1|127.0.0.1|46251|80|6|7|817|FSPA|1494347880.252|0.002|1494347880.254|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.252|1494347880.254|0.002||
127.0.0.1|127.0.0.1|80|46251|6|7|1877|FSPA|1494347880.252|0.002|1494347880.254|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.252|1494347880.254|0.002||
127.0.0.1|127.0.0.1|46252|80|6|7|819|FSPA|1494347880.254|0.002|1494347880.256|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.254|1494347880.256|0.002||
127.0.0.1|127.0.0.1|80|46252|6|7|1879|FSPA|1494347880.255|0.001|1494347880.256|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.255|1494347880.256|0.001||
127.0.0.1|127.0.0.1|46253|80|6|7|811|FSPA|1494347880.257|0.006|1494347880.263|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.257|1494347880.263|0.006||
127.0.0.1|127.0.0.1|80|46253|6|7|1875|FSPA|1494347880.257|0.006|1494347880.263|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.257|1494347880.263|0.006||
127.0.0.1|127.0.0.1|46254|80|6|7|807|FSPA|1494347880.264|0.002|1494347880.266|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.264|1494347880.266|0.002||
127.0.0.1|127.0.0.1|80|46254|6|7|1871|FSPA|1494347880.264|0.002|1494347880.266|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.264|1494347880.266|0.002||
127.0.0.1|127.0.0.1|46255|80|6|7|819|FSPA|1494347880.266|0.002|1494347880.268|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.266|1494347880.268|0.002||
127.0.0.1|127.0.0.1|80|46255|6|7|1877|FSPA|1494347880.266|0.002|1494347880.268|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.266|1494347880.268|0.002||
127.0.0.1|127.0.0.1|46256|80|6|19|3329|FSPA|1494347880.268|0.015|1494347880.283|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.268|1494347880.283|0.015||
127.0.0.1|127.0.0.1|80|46256|6|19|8615|FSPA|1494347880.268|0.015|1494347880.283|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.268|1494347880.283|0.015||
127.0.0.1|127.0.0.1|46257|80|6|7|812|FSPA|1494347880.283|0.002|1494347880.285|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.283|1494347880.285|0.002||
127.0.0.1|127.0.0.1|80|46257|6|7|1876|FSPA|1494347880.283|0.002|1494347880.285|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.283|1494347880.285|0.002||
127.0.0.1|127.0.0.1|46258|80|6|7|813|FSPA|1494347880.285|0.002|1494347880.287|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.285|1494347880.287|0.002||
127.0.0.1|127.0.0.1|80|46258|6|7|1874|FSPA|1494347880.285|0.002|1494347880.287|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.285|1494347880.287|0.002||
127.0.0.1|127.0.0.1|46259|80|6|7|822|FSPA|1494347880.288|0.003|1494347880.291|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.288|1494347880.291|0.003||
127.0.0.1|127.0.0.1|80|46259|6|7|1880|FSPA|1494347880.288|0.003|1494347880.291|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.288|1494347880.291|0.003||
127.0.0.1|127.0.0.1|46260|80|6|7|823|FSPA|1494347880.292|0.002|1494347880.294|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.292|1494347880.294|0.002||
127.0.0.1|127.0.0.1|80|46260|6|7|1882|FSPA|1494347880.292|0.002|1494347880.294|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.292|1494347880.294|0.002||
127.0.0.1|127.0.0.1|46261|80|6|7|816|FSPA|1494347880.295|0.002|1494347880.297|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.295|1494347880.297|0.002||
127.0.0.1|127.0.0.1|80|46261|6|7|1878|FSPA|1494347880.295|0.002|1494347880.297|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.295|1494347880.297|0.002||
127.0.0.1|127.0.0.1|46262|80|6|7|815|FSPA|1494347880.297|0.002|1494347880.299|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.297|1494347880.299|0.002||
127.0.0.1|127.0.0.1|80|46262|6|7|1876|FSPA|1494347880.297|0.002|1494347880.299|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.297|1494347880.299|0.002||
127.0.0.1|127.0.0.1|46263|80|6|7|826|FSPA|1494347880.301|0.002|1494347880.303|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.301|1494347880.303|0.002||
127.0.0.1|127.0.0.1|80|46263|6|7|1882|FSPA|1494347880.301|0.002|1494347880.303|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.301|1494347880.303|0.002||
127.0.0.1|127.0.0.1|46264|80|6|7|835|FSPA|1494347880.303|0.002|1494347880.305|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.303|1494347880.305|0.002||
127.0.0.1|127.0.0.1|80|46264|6|7|1889|FSPA|1494347880.303|0.002|1494347880.305|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.303|1494347880.305|0.002||
127.0.0.1|127.0.0.1|46265|80|6|7|859|FSPA|1494347880.305|0.003|1494347880.308|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.305|1494347880.308|0.003||
127.0.0.1|127.0.0.1|80|46265|6|7|1889|FSPA|1494347880.305|0.003|1494347880.308|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.305|1494347880.308|0.003||
127.0.0.1|127.0.0.1|46266|80|6|7|868|FSPA|1494347880.308|0.004|1494347880.312|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.308|1494347880.312|0.004||
127.0.0.1|127.0.0.1|80|46266|6|7|1899|FSPA|1494347880.308|0.004|1494347880.312|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.308|1494347880.312|0.004||
127.0.0.1|127.0.0.1|46267|80|6|7|831|FSPA|1494347880.313|0.002|1494347880.315|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.313|1494347880.315|0.002||
127.0.0.1|127.0.0.1|80|46267|6|7|1893|FSPA|1494347880.313|0.002|1494347880.315|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.313|1494347880.315|0.002||
127.0.0.1|127.0.0.1|46268|80|6|28|4989|FSPA|1494347880.315|0.024|1494347880.339|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.315|1494347880.339|0.024||
127.0.0.1|127.0.0.1|80|46268|6|27|15033|FSPA|1494347880.315|0.024|1494347880.339|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.315|1494347880.339|0.024||
127.0.0.1|127.0.0.1|46269|80|6|7|828|FSPA|1494347880.339|0.003|1494347880.342|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.339|1494347880.342|0.003||
127.0.0.1|127.0.0.1|80|46269|6|7|1884|FSPA|1494347880.339|0.003|1494347880.342|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.339|1494347880.342|0.003||
127.0.0.1|127.0.0.1|46270|80|6|10|1431|FSPA|1494347880.343|0.005|1494347880.348|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.343|1494347880.348|0.005||
127.0.0.1|127.0.0.1|80|46270|6|10|3563|FSPA|1494347880.343|0.005|1494347880.348|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.343|1494347880.348|0.005||
127.0.0.1|127.0.0.1|46271|80|6|7|829|FSPA|1494347880.348|0.002|1494347880.350|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.348|1494347880.350|0.002||
127.0.0.1|127.0.0.1|80|46271|6|7|1885|FSPA|1494347880.348|0.002|1494347880.350|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.348|1494347880.350|0.002||
127.0.0.1|127.0.0.1|46272|80|6|7|827|FSPA|1494347880.351|0.003|1494347880.354|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.351|1494347880.354|0.003||
127.0.0.1|127.0.0.1|80|46272|6|7|1885|FSPA|1494347880.351|0.003|1494347880.354|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.351|1494347880.354|0.003||
127.0.0.1|127.0.0.1|46273|80|6|7|903|FSPA|1494347880.354|0.003|1494347880.357|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.354|1494347880.357|0.003||
127.0.0.1|127.0.0.1|80|46273|6|7|1898|FSPA|1494347880.354|0.003|1494347880.357|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.354|1494347880.357|0.003||
127.0.0.1|127.0.0.1|46274|80|6|7|876|FSPA|1494347880.358|0.002|1494347880.360|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.358|1494347880.360|0.002||
127.0.0.1|127.0.0.1|80|46274|6|7|1894|FSPA|1494347880.358|0.002|1494347880.360|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.358|1494347880.360|0.002||
127.0.0.1|127.0.0.1|46275|80|6|7|881|FSPA|1494347880.361|0.004|1494347880.365|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.361|1494347880.365|0.004||
127.0.0.1|127.0.0.1|80|46275|6|7|1902|FSPA|1494347880.361|0.004|1494347880.365|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.361|1494347880.365|0.004||
127.0.0.1|127.0.0.1|46276|80|6|7|940|FSPA|1494347880.365|0.002|1494347880.367|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.365|1494347880.367|0.002||
127.0.0.1|127.0.0.1|80|46276|6|7|1916|FSPA|1494347880.365|0.002|1494347880.367|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.365|1494347880.367|0.002||
127.0.0.1|127.0.0.1|46277|80|6|7|872|FSPA|1494347880.368|0.001|1494347880.369|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.368|1494347880.369|0.001||
127.0.0.1|127.0.0.1|80|46277|6|7|1894|FSPA|1494347880.368|0.001|1494347880.369|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.368|1494347880.369|0.001||
127.0.0.1|127.0.0.1|46278|80|6|7|826|FSPA|1494347880.370|0.004|1494347880.374|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.370|1494347880.374|0.004||
127.0.0.1|127.0.0.1|80|46278|6|7|1884|FSPA|1494347880.370|0.004|1494347880.374|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.370|1494347880.374|0.004||
127.0.0.1|127.0.0.1|46279|80|6|7|805|FSPA|1494347880.376|0.002|1494347880.378|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.376|1494347880.378|0.002||
127.0.0.1|127.0.0.1|80|46279|6|7|1873|FSPA|1494347880.376|0.002|1494347880.378|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.376|1494347880.378|0.002||
127.0.0.1|127.0.0.1|46280|80|6|13|2088|FSPA|1494347880.379|0.008|1494347880.387|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.379|1494347880.387|0.008||
127.0.0.1|127.0.0.1|80|46280|6|13|5238|FSPA|1494347880.379|0.008|1494347880.387|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.379|1494347880.387|0.008||
127.0.0.1|127.0.0.1|46281|80|6|7|819|FSPA|1494347880.388|0.003|1494347880.391|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.388|1494347880.391|0.003||
127.0.0.1|127.0.0.1|80|46281|6|7|1877|FSPA|1494347880.388|0.003|1494347880.391|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.388|1494347880.391|0.003||
127.0.0.1|127.0.0.1|46282|80|6|9|1272|FSPA|1494347880.392|0.005|1494347880.397|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.392|1494347880.397|0.005||
127.0.0.1|127.0.0.1|80|46282|6|9|2983|FSPA|1494347880.392|0.005|1494347880.397|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.392|1494347880.397|0.005||
127.0.0.1|127.0.0.1|46283|80|6|8|1075|FSPA|1494347880.398|0.003|1494347880.401|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.398|1494347880.401|0.003||
127.0.0.1|127.0.0.1|80|46283|6|8|2454|FSPA|1494347880.398|0.003|1494347880.401|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.398|1494347880.401|0.003||
127.0.0.1|127.0.0.1|46284|80|6|7|857|FSPA|1494347880.401|0.003|1494347880.404|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.401|1494347880.404|0.003||
127.0.0.1|127.0.0.1|80|46284|6|7|1899|FSPA|1494347880.401|0.003|1494347880.404|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.401|1494347880.404|0.003||
127.0.0.1|127.0.0.1|46285|80|6|7|837|FSPA|1494347880.404|0.004|1494347880.408|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.404|1494347880.408|0.004||
127.0.0.1|127.0.0.1|80|46285|6|7|1897|FSPA|1494347880.404|0.004|1494347880.408|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.404|1494347880.408|0.004||
127.0.0.1|127.0.0.1|46286|80|6|7|835|FSPA|1494347880.409|0.002|1494347880.411|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.409|1494347880.411|0.002||
127.0.0.1|127.0.0.1|80|46286|6|7|1887|FSPA|1494347880.409|0.002|1494347880.411|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.409|1494347880.411|0.002||
127.0.0.1|127.0.0.1|46287|80|6|7|829|FSPA|1494347880.412|0.002|1494347880.414|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.412|1494347880.414|0.002||
127.0.0.1|127.0.0.1|80|46287|6|7|1888|FSPA|1494347880.412|0.002|1494347880.414|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.412|1494347880.414|0.002||
127.0.0.1|127.0.0.1|46288|80|6|7|824|FSPA|1494347880.414|0.002|1494347880.416|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.414|1494347880.416|0.002||
127.0.0.1|127.0.0.1|80|46288|6|7|1877|FSPA|1494347880.414|0.002|1494347880.416|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.414|1494347880.416|0.002||
127.0.0.1|127.0.0.1|46289|80|6|7|825|FSPA|1494347880.418|0.002|1494347880.420|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.418|1494347880.420|0.002||
127.0.0.1|127.0.0.1|80|46289|6|7|1873|FSPA|1494347880.418|0.002|1494347880.420|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.418|1494347880.420|0.002||
127.0.0.1|127.0.0.1|46290|80|6|7|989|FSPA|1494347880.421|0.002|1494347880.423|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.421|1494347880.423|0.002||
127.0.0.1|127.0.0.1|80|46290|6|7|1874|FSPA|1494347880.421|0.002|1494347880.423|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.421|1494347880.423|0.002||
127.0.0.1|127.0.0.1|46291|80|6|7|927|FSPA|1494347880.423|0.007|1494347880.430|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.423|1494347880.430|0.007||
127.0.0.1|127.0.0.1|80|46291|6|7|1889|FSPA|1494347880.423|0.007|1494347880.430|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.423|1494347880.430|0.007||
127.0.0.1|127.0.0.1|46292|80|6|7|841|FSPA|1494347880.430|0.004|1494347880.434|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.430|1494347880.434|0.004||
127.0.0.1|127.0.0.1|80|46292|6|7|1896|FSPA|1494347880.430|0.004|1494347880.434|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.430|1494347880.434|0.004||
127.0.0.1|127.0.0.1|46293|80|6|14|2285|FSPA|1494347880.434|0.013|1494347880.447|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.434|1494347880.447|0.013||
127.0.0.1|127.0.0.1|80|46293|6|14|5799|FSPA|1494347880.434|0.013|1494347880.447|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.434|1494347880.447|0.013||
127.0.0.1|127.0.0.1|46294|80|6|7|831|FSPA|1494347880.448|0.014|1494347880.462|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.448|1494347880.462|0.014||
127.0.0.1|127.0.0.1|80|46294|6|7|1885|FSPA|1494347880.448|0.014|1494347880.462|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.448|1494347880.462|0.014||
127.0.0.1|127.0.0.1|46295|80|6|7|1019|FSPA|1494347880.462|0.002|1494347880.464|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.462|1494347880.464|0.002||
127.0.0.1|127.0.0.1|80|46295|6|7|1883|FSPA|1494347880.462|0.002|1494347880.464|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.462|1494347880.464|0.002||
127.0.0.1|127.0.0.1|46296|80|6|8|1161|FSPA|1494347880.465|0.004|1494347880.469|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.465|1494347880.469|0.004||
127.0.0.1|127.0.0.1|80|46296|6|8|2445|FSPA|1494347880.465|0.004|1494347880.469|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.465|1494347880.469|0.004||
127.0.0.1|127.0.0.1|46297|80|6|7|841|FSPA|1494347880.469|0.006|1494347880.475|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.469|1494347880.475|0.006||
127.0.0.1|127.0.0.1|80|46297|6|7|1894|FSPA|1494347880.469|0.006|1494347880.475|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.469|1494347880.475|0.006||
127.0.0.1|127.0.0.1|46298|80|6|7|816|FSPA|1494347880.475|0.007|1494347880.482|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.475|1494347880.482|0.007||
127.0.0.1|127.0.0.1|80|46298|6|7|1881|FSPA|1494347880.475|0.007|1494347880.482|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.475|1494347880.482|0.007||
127.0.0.1|127.0.0.1|46299|80|6|8|1018|FSPA|1494347880.483|0.005|1494347880.488|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.483|1494347880.488|0.005||
127.0.0.1|127.0.0.1|80|46299|6|8|2430|FSPA|1494347880.483|0.005|1494347880.488|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.483|1494347880.488|0.005||
127.0.0.1|127.0.0.1|46300|80|6|7|979|FSPA|1494347880.488|0.007|1494347880.495|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.488|1494347880.495|0.007||
127.0.0.1|127.0.0.1|80|46300|6|7|1919|FSPA|1494347880.488|0.007|1494347880.495|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.488|1494347880.495|0.007||
127.0.0.1|127.0.0.1|46301|80|6|7|1050|FSPA|1494347880.495|0.007|1494347880.502|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.495|1494347880.502|0.007||
127.0.0.1|127.0.0.1|80|46301|6|7|1947|FSPA|1494347880.495|0.007|1494347880.502|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.495|1494347880.502|0.007||
127.0.0.1|127.0.0.1|46302|80|6|33|6553|FSPA|1494347880.502|0.033|1494347880.535|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.502|1494347880.535|0.033||
127.0.0.1|127.0.0.1|80|46302|6|33|16684|FSPA|1494347880.502|0.033|1494347880.535|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.502|1494347880.535|0.033||
127.0.0.1|127.0.0.1|46303|80|6|7|845|FSPA|1494347880.535|0.006|1494347880.541|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.535|1494347880.541|0.006||
127.0.0.1|127.0.0.1|80|46303|6|7|1897|FSPA|1494347880.535|0.006|1494347880.541|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.535|1494347880.541|0.006||
127.0.0.1|127.0.0.1|46304|80|6|55|10863|FSPA|1494347880.543|0.047|1494347880.590|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.543|1494347880.590|0.047||
127.0.0.1|127.0.0.1|80|46304|6|55|29072|FSPA|1494347880.543|0.047|1494347880.590|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.543|1494347880.590|0.047||
127.0.0.1|127.0.0.1|46305|80|6|6|619|FSPA|1494347880.591|0.002|1494347880.593|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.591|1494347880.593|0.002||
127.0.0.1|127.0.0.1|80|46305|6|6|1319|FSPA|1494347880.591|0.002|1494347880.593|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.591|1494347880.593|0.002||
127.0.0.1|127.0.0.1|46306|80|6|7|821|FSPA|1494347880.593|0.005|1494347880.598|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.593|1494347880.598|0.005||
127.0.0.1|127.0.0.1|80|46306|6|7|1881|FSPA|1494347880.593|0.005|1494347880.598|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.593|1494347880.598|0.005||
127.0.0.1|127.0.0.1|46307|80|6|7|877|FSPA|1494347880.598|0.004|1494347880.602|S0|0|0|0.0.0.0|S|FPA||80|all|in|1494347880.598|1494347880.602|0.004||
127.0.0.1|127.0.0.1|80|46307|6|7|1890|FSPA|1494347880.598|0.004|1494347880.602|S0|0|0|0.0.0.0|SA|FPA||80|all|in|1494347880.598|1494347880.602|0.004||
