192.168.1.10|192.168.1.25|60604|3389|6|1|40||1231040882.651|0.000|1231040882.651|S0|0|0|0.0.0.0||||0|all|in|1231040882.651|1231040882.651|0.000||
192.168.1.25|192.168.1.10|3389|60604|6|1|40|RA|1231040882.651|0.000|1231040882.651|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.651|1231040882.651|0.000||
192.168.1.10|192.168.1.25|60604|21|6|1|40||1231040882.651|0.000|1231040882.651|S0|0|0|0.0.0.0||||0|all|in|1231040882.651|1231040882.651|0.000||
192.168.1.25|192.168.1.10|21|60604|6|1|40|RA|1231040882.651|0.000|1231040882.651|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.651|1231040882.651|0.000||
192.168.1.10|192.168.1.25|60604|53|6|1|40||1231040882.651|0.001|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.651|1231040882.652|0.001||
192.168.1.25|192.168.1.10|53|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|113|6|1|40||1231040882.651|0.001|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.651|1231040882.652|0.001||
192.168.1.25|192.168.1.10|113|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|256|6|1|40||1231040882.651|0.001|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.651|1231040882.652|0.001||
192.168.1.25|192.168.1.10|256|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|443|6|1|40||1231040882.651|0.001|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.651|1231040882.652|0.001||
192.168.1.25|192.168.1.10|443|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|389|6|1|40||1231040882.651|0.001|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.651|1231040882.652|0.001||
192.168.1.25|192.168.1.10|389|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|25|6|1|40||1231040882.651|0.001|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.651|1231040882.652|0.001||
192.168.1.25|192.168.1.10|25|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|636|6|1|40||1231040882.651|0.001|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.651|1231040882.652|0.001||
192.168.1.25|192.168.1.10|636|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|1723|6|1|40||1231040882.651|0.001|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.651|1231040882.652|0.001||
192.168.1.25|192.168.1.10|1723|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|23|6|1|40||1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.25|192.168.1.10|23|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|22|6|1|40||1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.25|192.168.1.10|22|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|80|6|1|40||1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.25|192.168.1.10|80|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|554|6|1|40||1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0||||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.25|192.168.1.10|554|60604|6|1|40|RA|1231040882.652|0.000|1231040882.652|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.652|1231040882.652|0.000||
192.168.1.10|192.168.1.25|60604|10243|6|1|40||1231040882.652|0.001|1231040882.653|S0|0|0|0.0.0.0||||0|all|in|1231040882.652|1231040882.653|0.001||
192.168.1.25|192.168.1.10|10243|60604|6|1|40|RA|1231040882.653|0.000|1231040882.653|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.653|1231040882.653|0.000||
192.168.1.10|192.168.1.25|60604|6881|6|1|40||1231040882.652|0.001|1231040882.653|S0|0|0|0.0.0.0||||0|all|in|1231040882.652|1231040882.653|0.001||
192.168.1.25|192.168.1.10|6881|60604|6|1|40|RA|1231040882.653|0.000|1231040882.653|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.653|1231040882.653|0.000||
192.168.1.10|192.168.1.25|60604|1201|6|1|40||1231040882.652|0.001|1231040882.653|S0|0|0|0.0.0.0||||0|all|in|1231040882.652|1231040882.653|0.001||
192.168.1.25|192.168.1.10|1201|60604|6|1|40|RA|1231040882.653|0.000|1231040882.653|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.653|1231040882.653|0.000||
192.168.1.10|192.168.1.25|60604|6668|6|1|40||1231040882.652|0.001|1231040882.653|S0|0|0|0.0.0.0||||0|all|in|1231040882.652|1231040882.653|0.001||
192.168.1.25|192.168.1.10|6668|60604|6|1|40|RA|1231040882.653|0.000|1231040882.653|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.653|1231040882.653|0.000||
192.168.1.10|192.168.1.25|60604|700|6|1|40||1231040882.652|0.001|1231040882.653|S0|0|0|0.0.0.0||||0|all|in|1231040882.652|1231040882.653|0.001||
192.168.1.25|192.168.1.10|700|60604|6|1|40|RA|1231040882.653|0.000|1231040882.653|S0|0|0|0.0.0.0|RA|||0|all|in|1231040882.653|1231040882.653|0.000||
